Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,external_id,human_associated_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Sequencing_method,SRA Study,Submitter_Id,ENA_first_public,ena_last_update,INSDC_center_alias,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),ena_first_public,ena_last_update,Scientific_Name
ERR9294356,AMPLICON,500,3610000,PRJEB38625,SAMEA13446047,2370380,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],blood plasma [UBERON:0001969],blood plasma [UBERON:0001969],ERX8835998,SAMEA13446047,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC50606026SE,PAIRED,PCR,METAGENOMIC,human blood metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13446047,MMPC-negative_control_set8-SE-0,Illumina,ERP122062,MMPC-negative_control_set8-SE-0,2022-03-19,2022-03-19,EMBL,,,,,,,,
ERR9294357,AMPLICON,500,15374000,PRJEB38625,SAMEA13445259,8096492,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8835999,SAMEA13445259,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:18Z,2022-03-19T08:19:18Z,public,Illumina MiSeq,metagenome,MMPC39437903TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445259,MMPC-3103101123-TU-0,Illumina,ERP122062,MMPC-3103101123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294358,AMPLICON,500,27702500,PRJEB38625,SAMEA13445258,15020832,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836000,SAMEA13445258,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:18Z,2022-03-19T08:19:18Z,public,Illumina MiSeq,metagenome,MMPC70093577HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T15:38:00Z,1,SAMEA13445258,MMPC-3103101125-HT-0,Illumina,ERP122062,MMPC-3103101125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294359,AMPLICON,500,8381000,PRJEB38625,SAMEA13445262,5041380,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836001,SAMEA13445262,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:18Z,2022-03-19T08:19:18Z,public,Illumina MiSeq,metagenome,MMPC52294238TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-03-25T10:40:00Z,1,SAMEA13445262,MMPC-3103102123-TU-0,Illumina,ERP122062,MMPC-3103102123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294360,AMPLICON,500,59491500,PRJEB38625,SAMEA13445261,31952391,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836002,SAMEA13445261,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:18Z,2022-03-19T08:19:18Z,public,Illumina MiSeq,metagenome,MMPC96437096HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-03-25T10:40:00Z,1,SAMEA13445261,MMPC-3103102125-HT-0,Illumina,ERP122062,MMPC-3103102125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294361,AMPLICON,500,38107000,PRJEB38625,SAMEA13445264,21051297,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836003,SAMEA13445264,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:18Z,2022-03-19T08:19:18Z,public,Illumina MiSeq,metagenome,MMPC14257538HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-07T20:31:00Z,1,SAMEA13445264,MMPC-3103105125-HT-0,Illumina,ERP122062,MMPC-3103105125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294362,AMPLICON,500,13673000,PRJEB38625,SAMEA13445268,7577378,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836004,SAMEA13445268,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC22271503TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445268,MMPC-3103106123-TU-0,Illumina,ERP122062,MMPC-3103106123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294363,AMPLICON,500,27273500,PRJEB38625,SAMEA13445267,14817539,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],duodenum [UBERON:0002114],duodenum [UBERON:0002114],ERX8836005,SAMEA13445267,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC89983827DU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-07T20:31:00Z,1,SAMEA13445267,MMPC-3103106129-DU-0,Illumina,ERP122062,MMPC-3103106129-DU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294364,AMPLICON,500,25466000,PRJEB38625,SAMEA13445271,14065677,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836006,SAMEA13445271,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC87955180TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445271,MMPC-3103107123-TU-0,Illumina,ERP122062,MMPC-3103107123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294365,AMPLICON,500,32125000,PRJEB38625,SAMEA13445270,17856417,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],duodenum [UBERON:0002114],duodenum [UBERON:0002114],ERX8836007,SAMEA13445270,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC73658283DU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445270,MMPC-3103107129-DU-0,Illumina,ERP122062,MMPC-3103107129-DU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294366,AMPLICON,500,15622500,PRJEB38625,SAMEA13445275,9267390,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836008,SAMEA13445275,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC54922715TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445275,MMPC-3103108123-TU-0,Illumina,ERP122062,MMPC-3103108123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294367,AMPLICON,500,63917500,PRJEB38625,SAMEA13445274,33499178,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836009,SAMEA13445274,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC24466339HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445274,MMPC-3103108125-HT-0,Illumina,ERP122062,MMPC-3103108125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294368,AMPLICON,500,48468000,PRJEB38625,SAMEA13445273,26188685,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],duodenum [UBERON:0002114],duodenum [UBERON:0002114],ERX8836010,SAMEA13445273,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC33709560DU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-07T20:31:00Z,1,SAMEA13445273,MMPC-3103108129-DU-0,Illumina,ERP122062,MMPC-3103108129-DU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294369,AMPLICON,500,47962000,PRJEB38625,SAMEA13445279,25594316,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836011,SAMEA13445279,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC80734101HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:40:00Z,1,SAMEA13445279,MMPC-3103111125-HT-0,Illumina,ERP122062,MMPC-3103111125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294370,AMPLICON,500,36663000,PRJEB38625,SAMEA13445278,20339273,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],duodenum [UBERON:0002114],duodenum [UBERON:0002114],ERX8836012,SAMEA13445278,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC57647850DU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445278,MMPC-3103111129-DU-0,Illumina,ERP122062,MMPC-3103111129-DU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294371,AMPLICON,500,10882000,PRJEB38625,SAMEA13445282,6710398,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836013,SAMEA13445282,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC83770412TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445282,MMPC-3103112123-TU-0,Illumina,ERP122062,MMPC-3103112123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294372,AMPLICON,500,45609000,PRJEB38625,SAMEA13445281,24723722,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836014,SAMEA13445281,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:16Z,2022-03-19T08:19:16Z,public,Illumina MiSeq,metagenome,MMPC40334378HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445281,MMPC-3103112125-HT-0,Illumina,ERP122062,MMPC-3103112125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294373,AMPLICON,500,8924500,PRJEB38625,SAMEA13445285,5214395,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836015,SAMEA13445285,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC48644619TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445285,MMPC-3103114123-TU-0,Illumina,ERP122062,MMPC-3103114123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294374,AMPLICON,500,57107000,PRJEB38625,SAMEA13445284,29936805,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836016,SAMEA13445284,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC35209818HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:40:00Z,1,SAMEA13445284,MMPC-3103114125-HT-0,Illumina,ERP122062,MMPC-3103114125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294375,AMPLICON,500,19132000,PRJEB38625,SAMEA13445290,10976138,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836017,SAMEA13445290,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC75019385TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445290,MMPC-3103116123-TU-0,Illumina,ERP122062,MMPC-3103116123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294376,AMPLICON,500,42244000,PRJEB38625,SAMEA13445288,22977509,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836018,SAMEA13445288,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC89754577HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T15:38:00Z,1,SAMEA13445288,MMPC-3103116125-HT-0,Illumina,ERP122062,MMPC-3103116125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294377,AMPLICON,500,49653000,PRJEB38625,SAMEA13445289,26238100,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836019,SAMEA13445289,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC76929964HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-07T20:31:00Z,1,SAMEA13445289,MMPC-3103116125-HT-c,Illumina,ERP122062,MMPC-3103116125-HT-c,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294378,AMPLICON,500,9701500,PRJEB38625,SAMEA13445294,5556244,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836020,SAMEA13445294,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC53213093TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445294,MMPC-3103118123-TU-0,Illumina,ERP122062,MMPC-3103118123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294379,AMPLICON,500,60425000,PRJEB38625,SAMEA13445293,31892194,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],duodenum [UBERON:0002114],duodenum [UBERON:0002114],ERX8836021,SAMEA13445293,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC69746296DU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-07T20:31:00Z,1,SAMEA13445293,MMPC-3103118129-DU-0,Illumina,ERP122062,MMPC-3103118129-DU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294380,AMPLICON,500,17541500,PRJEB38625,SAMEA13445300,9906111,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836022,SAMEA13445300,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC77465766TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-17T16:40:00Z,1,SAMEA13445300,MMPC-3103119123-TU-0,Illumina,ERP122062,MMPC-3103119123-TU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294381,AMPLICON,500,35665500,PRJEB38625,SAMEA13445301,19183710,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836023,SAMEA13445301,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC24078588TU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445301,MMPC-3103119123-TU-c,Illumina,ERP122062,MMPC-3103119123-TU-c,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294382,AMPLICON,500,42597500,PRJEB38625,SAMEA13445298,23588084,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836024,SAMEA13445298,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC37714156HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445298,MMPC-3103119125-HT-0,Illumina,ERP122062,MMPC-3103119125-HT-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294383,AMPLICON,500,55569000,PRJEB38625,SAMEA13445299,28175901,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],pancreas [UBERON:0001264],pancreas [UBERON:0001264],ERX8836025,SAMEA13445299,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC49102349HT,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:39:00Z,1,SAMEA13445299,MMPC-3103119125-HT-c,Illumina,ERP122062,MMPC-3103119125-HT-c,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
ERR9294384,AMPLICON,500,65221000,PRJEB38625,SAMEA13445296,34984335,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015/2017,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2022-03-19,2022-03-19,human-associated habitat [ENVO:00009003],duodenum [UBERON:0002114],duodenum [UBERON:0002114],ERX8836026,SAMEA13445296,human-associated,European Molecular Biology Laboratory,2022-03-19T08:19:19Z,2022-03-19T08:19:19Z,public,Illumina MiSeq,metagenome,MMPC80849866DU,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,Kartal_2021_pancreatic_cancer_Spain,2022-03-20T00:00:00Z,2022-05-08T17:40:00Z,1,SAMEA13445296,MMPC-3103119129-DU-0,Illumina,ERP122062,MMPC-3103119129-DU-0,2022-03-19,2022-03-19,EMBL,Spain,Europe,Spain,41.39,2.15,,,
